X,Y,veg2010,TRI,snowcov,HFI2012
331994.1485,6002465,198.63393,13.44495,0.4375,128
335994.1485,6002465,207.31328,11.40988,1.0625,127.99511
339994.1485,6002465,202.42469,10.51381,3.3125,127.0826
343994.1485,6002465,194.4236,15.6743,2.35938,126.36638
347994.1485,6002465,191.30776,16.20818,3.53125,125.6757
351994.1485,6002465,196.22702,15.49278,1.03125,126.74158
355994.1485,6002465,202.2611,13.32384,2.26563,124.75074
359994.1485,6002465,189.39565,6.65879,2.15625,127.32865
363994.1485,6002465,153.08439,5.14637,1.32813,119.43863
367994.1485,6002465,188.92143,8.99903,1.32813,126.72752
371994.1485,6002465,196.3538,10.10962,0.53125,127.03397
375994.1485,6002465,187.26522,11.85712,0.09375,128
379994.1485,6002465,187.97182,10.32159,0.1875,109.98835
383994.1485,6002465,162.97321,8.35482,0.625,112.28599
387994.1485,6002465,172.26825,10.41809,0.57813,109.22255
391994.1485,6002465,192.11374,12.66388,0.03125,123.23055
395994.1485,6002465,198.7861,12.23491,0.10938,110.99472
399994.1485,6002465,160.08812,11.02361,0.20313,95.0929
403994.1485,6002465,201.1611,10.77674,0.76563,103.00361
407994.1485,6002465,201.31266,5.26734,1.0625,109.09155
411994.1485,6002465,191.10714,7.91199,1,106.6769
415994.1485,6002465,135.81894,7.27959,0.84375,83.83183
419994.1485,6002465,140.34969,5.80345,2.01563,79.92997
423994.1485,6002465,141.58315,2.7811,2.73438,82.82034
427994.1485,6002465,154.54829,2.57574,1.67188,85.63879
431994.1485,6002465,159.80163,3.27577,1.57813,114.1729
435994.1485,6002465,203.53773,2.21196,1.15625,125.20423
439994.1485,6002465,207.17679,3.61277,1.03125,126.82244
443994.1485,6002465,198.9354,3.03161,1.28125,127.36496
303994.1485,5998465,194.2547,0,9.375,128
307994.1485,5998465,199.33758,19.69346,6.79688,128
311994.1485,5998465,201.59915,11.08915,4.8125,128
315994.1485,5998465,204.77739,11.25082,2.20313,128
319994.1485,5998465,208.19699,9.63863,4.23438,128
323994.1485,5998465,186.18642,13.8961,5.39063,128
327994.1485,5998465,190.77894,16.52447,2.17188,128
331994.1485,5998465,202.03966,13.75975,1.28125,128
335994.1485,5998465,203.42793,12.11043,2.75,128
339994.1485,5998465,202.84846,19.0515,1.6875,128
343994.1485,5998465,193.81752,19.56506,0.60938,128
347994.1485,5998465,188.85424,16.9146,0.70313,127.73785
351994.1485,5998465,195.20679,16.16969,0.79688,127.09608
355994.1485,5998465,194.28619,14.16127,3.4375,123.88653
359994.1485,5998465,193.28673,8.36471,3.34375,124.32533
363994.1485,5998465,157.02731,6.77333,2.375,98.34841
367994.1485,5998465,162.50424,10.54187,2.375,117.41906
371994.1485,5998465,201.61767,12.72999,0.98438,128
375994.1485,5998465,198.6713,8.08383,1.17188,126.79711
379994.1485,5998465,179.94406,7.28174,0.98438,124.67508
383994.1485,5998465,186.44668,11.72344,0,124.74348
387994.1485,5998465,176.87658,12.05222,0,105.69643
391994.1485,5998465,182.55255,10.65718,0.28125,107.03248
395994.1485,5998465,154.52778,11.13071,0.78125,89.59577
399994.1485,5998465,174.50671,9.9679,0.25,104.7703
403994.1485,5998465,131.97014,9.21543,1.67188,73.83971
407994.1485,5998465,140.9669,7.42455,1.1875,74.53844
411994.1485,5998465,147.40941,6.70435,1.14286,86.72504
415994.1485,5998465,174.64035,8.20095,1.4375,98.91157
419994.1485,5998465,135.37068,4.14125,1.85938,81.19092
423994.1485,5998465,120.33511,3.05589,2.0625,61.57884
427994.1485,5998465,132.93534,3.56142,0.76563,77.43602
431994.1485,5998465,201.33642,4.43344,1.04688,122.27682
435994.1485,5998465,197.32832,2.90207,1.48438,125.66025
439994.1485,5998465,206.01412,2.44255,0.75,126.3163
443994.1485,5998465,200.46073,3.16019,0.92188,127.47599
303994.1485,5994465,152.47984,0,9.375,128
307994.1485,5994465,177.47811,16.72039,8.39063,128
311994.1485,5994465,198.59643,25.79083,6.34375,128
315994.1485,5994465,207.97244,15.07512,3.5,128
319994.1485,5994465,199.40839,9.21096,3.03125,128
323994.1485,5994465,200.06366,10.38176,2,128
327994.1485,5994465,204.08913,18.05798,2.54688,128
331994.1485,5994465,179.2882,18.83915,6.67188,128
335994.1485,5994465,209.00078,16.7588,4,128
339994.1485,5994465,169.2837,26.91017,6.28125,128
343994.1485,5994465,149.91102,25.06269,7.03125,127.4675
347994.1485,5994465,205.01708,20.43147,3.5625,127.90074
351994.1485,5994465,200.19402,14.8814,2.67188,122.8316
355994.1485,5994465,204.53416,17.11432,2.20313,127.99016
359994.1485,5994465,174.57422,16.26814,5.01563,112.40384
363994.1485,5994465,159.00101,8.75207,2.09375,97.44781
367994.1485,5994465,175.04876,15.81315,0.95313,123.17188
371994.1485,5994465,194.41359,13.74516,0.03125,122.92363
375994.1485,5994465,195.1382,14.27843,0.51563,122.59837
379994.1485,5994465,184.94759,11.73336,0.375,126.18113
383994.1485,5994465,190.55062,11.21901,0.14063,104.28266
387994.1485,5994465,179.11366,9.60215,0.20313,98.89246
391994.1485,5994465,176.10016,11.75624,0.95313,91.81079
395994.1485,5994465,135.78199,10.48166,1.46875,83.8193
399994.1485,5994465,145.58665,10.05704,1.57813,70.36707
403994.1485,5994465,135.14977,7.58215,1.78125,70.24187
407994.1485,5994465,107.42228,6.32749,2.17188,67.65959
411994.1485,5994465,143.7146,6.24771,2.03571,89.81625
415994.1485,5994465,167.30877,4.55917,2.4375,106.64402
419994.1485,5994465,156.75233,3.19565,2.45313,104.98523
423994.1485,5994465,170.00116,3.63052,1.4375,120.83801
427994.1485,5994465,187.50272,5.12138,0.03125,118.20105
431994.1485,5994465,188.08036,2.22181,0.32813,126.28027
435994.1485,5994465,185.72127,3.05499,0.5625,126.26633
439994.1485,5994465,175.06141,2.72578,0.45313,126.17848
303994.1485,5990465,160.28755,16.19654,10.66667,128
307994.1485,5990465,182.97981,19.60522,10.28125,128
311994.1485,5990465,81.62003,23.46061,11.25,128
315994.1485,5990465,155.51491,29.49274,9.03125,128
319994.1485,5990465,197.11452,20.32341,5.25,128
323994.1485,5990465,204.60365,7.81742,2.92188,128
327994.1485,5990465,193.22935,16.89608,4.79688,128
331994.1485,5990465,161.53595,17.34816,9.35938,128
335994.1485,5990465,187.4472,12.7397,6.4375,128
339994.1485,5990465,183.98331,18.32041,8.39063,128
343994.1485,5990465,126.10582,21.245,9.98438,128
347994.1485,5990465,115.73222,22.26514,8.04688,100.24884
351994.1485,5990465,152.46755,19.14889,2.54688,101.03261
355994.1485,5990465,187.6191,13.31107,2.84375,93.41724
359994.1485,5990465,173.82007,17.973,0.90625,105.39628
363994.1485,5990465,164.29821,20.57293,0.34375,126.95252
367994.1485,5990465,165.83602,18.89459,0,122.71568
371994.1485,5990465,178.45,15.29429,0.0625,118.88509
375994.1485,5990465,195.70625,13.44034,0,121.26369
379994.1485,5990465,169.7163,11.17286,0,110.75132
383994.1485,5990465,171.36599,11.01657,1.21875,74.93412
387994.1485,5990465,128.54076,9.123,0.92188,74.32193
391994.1485,5990465,131.5507,7.72436,2.21875,70.73111
395994.1485,5990465,160.10295,9.35049,1.54688,80.86343
399994.1485,5990465,126.91863,7.43529,2.35938,75.35493
403994.1485,5990465,132.21281,8.08197,2.32813,82.17399
407994.1485,5990465,144.43036,6.6921,2.25,110.8902
411994.1485,5990465,166.22135,4.15488,2.21429,111.72857
415994.1485,5990465,167.7111,2.91721,2.625,110.13055
419994.1485,5990465,197.66374,3.07736,1.70313,127.2415
423994.1485,5990465,193.63859,3.29399,0.625,127.48575
427994.1485,5990465,202.34394,3.1044,0.42188,124.68655
431994.1485,5990465,205.57337,3.05824,0.67188,126.41821
435994.1485,5990465,205.15179,2.0549,0.8125,126.36277
439994.1485,5990465,203.02174,2.69188,0.64063,125.37011
443994.1485,5990465,187.86258,2.09684,0.71875,124.45529
303994.1485,5986465,188.73315,13.96215,10.0625,128
307994.1485,5986465,104.54107,23.79196,11.76563,128
311994.1485,5986465,115.1087,23.47131,11.76563,128
315994.1485,5986465,117.69682,25.13964,10.42188,128
319994.1485,5986465,198.64371,25.8183,6.26563,128
323994.1485,5986465,163.03595,21.75188,8.89063,128
327994.1485,5986465,199.92042,15.37905,7.625,128
331994.1485,5986465,187.2962,14.33109,9.09375,128
335994.1485,5986465,194.76398,10.55253,8.5,128
339994.1485,5986465,165.25815,18.41276,9.85938,128
343994.1485,5986465,176.29682,17.69698,6.73438,128
347994.1485,5986465,155.19103,25.96488,5.60938,127.82741
351994.1485,5986465,140.84356,23.23339,4.34375,114.99204
355994.1485,5986465,130.17523,18.3435,0.39063,107.44837
359994.1485,5986465,126.45373,20.89038,0.34375,98.48848
363994.1485,5986465,143.99554,22.19943,0.15625,106.28055
367994.1485,5986465,168.15819,18.99422,0,122.92842
371994.1485,5986465,173.02127,13.55657,1.51563,86.09061
375994.1485,5986465,156.88245,13.16627,1.39063,109.47328
379994.1485,5986465,141.32345,12.53702,0.40625,87.7309
383994.1485,5986465,153.84099,10.40698,2.84375,66.49266
387994.1485,5986465,106.26227,7.4942,2.125,62.25555
391994.1485,5986465,127.26825,6.74901,1.625,78.48474
395994.1485,5986465,127.91638,8.13789,3.3125,65.18078
399994.1485,5986465,129.64969,6.04345,3.76563,75.9573
403994.1485,5986465,146.90947,7.67173,3.20313,84.54491
407994.1485,5986465,185.4736,4.20762,2.5,116.54415
411994.1485,5986465,179.76335,3.77913,2.08929,91.52958
415994.1485,5986465,165.22446,4.05637,1.48438,99.56693
419994.1485,5986465,187.97112,2.40643,0.65625,118.41968
423994.1485,5986465,207.26592,2.70798,1.0625,123.10159
427994.1485,5986465,189.45109,3.04646,1.1875,107.84646
431994.1485,5986465,196.5625,2.22599,0.78125,112.65858
435994.1485,5986465,202.07609,3.96155,1.0625,115.01592
439994.1485,5986465,199.44061,2.27504,0.53125,114.19491
443994.1485,5986465,196.49301,1.467,0.57813,107.02735
303994.1485,5982465,209.76096,22.11987,11.125,128
307994.1485,5982465,106.03393,19.04767,11.89063,128
311994.1485,5982465,152.5802,30.74598,10.85938,128
315994.1485,5982465,185.01467,24.75442,8.78125,128
319994.1485,5982465,127.1472,26.41653,9.875,128
323994.1485,5982465,150.4993,26.93749,9.82813,128
327994.1485,5982465,106.25,27.45359,11.3125,128
331994.1485,5982465,83.2243,25.7574,10.98438,128
335994.1485,5982465,139.02003,25.80595,9.79688,128
339994.1485,5982465,195.36506,18.23946,5.01563,128
343994.1485,5982465,196.87531,20.41237,4.32813,128
347994.1485,5982465,201.95419,14.737,0.60938,128
351994.1485,5982465,177.49255,16.36882,0.29688,123.94297
355994.1485,5982465,179.39876,25.09621,2.73438,126.22793
359994.1485,5982465,148.50761,26.91704,0.78125,123.74763
363994.1485,5982465,171.45252,26.74962,0.40625,127.92184
367994.1485,5982465,187.78995,24.35013,0.60938,127.54852
371994.1485,5982465,197.02911,18.09552,0.20313,120.34945
375994.1485,5982465,124.6663,13.41337,2.0625,101.27023
379994.1485,5982465,165.68556,14.01987,2.45313,84.76402
383994.1485,5982465,117.30877,8.04612,3.375,52.37223
387994.1485,5982465,123.60303,5.88158,2.98438,73.65414
391994.1485,5982465,145.64581,5.97674,3.04688,84.90916
395994.1485,5982465,151.72026,5.94866,4.85938,81.4634
399994.1485,5982465,138.77337,6.80894,4,74.56977
403994.1485,5982465,165.60877,5.61982,2.875,98.4875
407994.1485,5982465,158.75287,5.4661,2.01563,93.91883
411994.1485,5982465,157.4566,4.75949,0.96429,99.95863
415994.1485,5982465,151.68129,3.11041,0.29688,105.86215
419994.1485,5982465,186.08766,3.82946,1.07813,114.92527
423994.1485,5982465,170.70326,3.39001,1.5625,84.85172
427994.1485,5982465,171.83098,4.61606,1.82813,103.80214
431994.1485,5982465,182.43168,2.22362,0.48438,127.44383
435994.1485,5982465,196.83626,3.60843,0.15625,125.76805
439994.1485,5982465,176.79744,2.61589,0.20313,112.86578
443994.1485,5982465,130.95303,1.92897,0.04688,93.71033
447994.1485,5982465,91.1515,3.1918,0.125,55.18278
303994.1485,5978465,119.3752,15.37859,11.66667,128
307994.1485,5978465,150.59589,14.7092,11.90625,128
311994.1485,5978465,96.87399,22.08412,11.95313,128
315994.1485,5978465,140.77873,24.83536,11.78125,128
319994.1485,5978465,156.87679,22.89886,10.98438,128
323994.1485,5978465,99.61196,26.96669,11.89063,128
327994.1485,5978465,79.30613,30.27115,11.73438,128
331994.1485,5978465,87.60862,24.21039,11.625,128
335994.1485,5978465,125.43276,29.12769,10.03125,128
339994.1485,5978465,158.44752,20.03476,6.01563,128
343994.1485,5978465,196.98323,18.10587,0.82813,128
347994.1485,5978465,196.57725,20.1969,1.46875,128
351994.1485,5978465,202.71623,17.96012,2.65625,124.8618
355994.1485,5978465,169.36545,19.78103,1.25,122.20477
359994.1485,5978465,157.35854,25.62329,0.25,123.62698
363994.1485,5978465,198.61988,20.66292,2.67188,125.22065
367994.1485,5978465,206.52213,13.07936,1.28125,127.63921
371994.1485,5978465,194.44682,12.99711,0,121.3467
375994.1485,5978465,149.77927,12.50712,0.09375,103.01481
379994.1485,5978465,99.58579,8.0837,0.71875,71.44224
383994.1485,5978465,111.05854,6.70212,1.125,75.02655
387994.1485,5978465,134.97943,5.28059,0.89063,102.7552
391994.1485,5978465,144.09503,7.02529,1.34375,86.77983
395994.1485,5978465,155.3493,6.13503,3.40625,74.82632
399994.1485,5978465,140.03766,4.64459,2.89063,95.24678
403994.1485,5978465,191.12321,3.12434,1.48438,115.3547
407994.1485,5978465,166.0587,5.91789,1.14063,114.34543
411994.1485,5978465,180.48405,3.25027,0.76786,111.80644
415994.1485,5978465,200.90396,4.89213,1.9375,124.28203
419994.1485,5978465,207.24146,2.99043,1.84375,120.05202
423994.1485,5978465,175.23975,3.3556,1.125,109.48226
427994.1485,5978465,193.55373,4.88443,0.65625,127.50442
431994.1485,5978465,190.7288,4.17841,0.32813,127.74864
435994.1485,5978465,200.9778,3.3914,0.1875,127.60633
439994.1485,5978465,197.42616,2.22822,0.09375,126.98742
443994.1485,5978465,166.55726,1.38696,0.125,127.95718
447994.1485,5978465,162.17663,2.94835,0.09375,111.30813
303994.1485,5974465,64.28589,20.14597,11.95833,128
307994.1485,5974465,116.66141,18.81399,11.92188,128
311994.1485,5974465,176.36576,11.76536,11.53125,128
315994.1485,5974465,108.71747,14.47029,11.96875,128
319994.1485,5974465,94.56545,24.68714,11.89063,128
323994.1485,5974465,119.72834,26.77931,11.89063,128
327994.1485,5974465,76.56755,26.10247,11.1875,128
331994.1485,5974465,65.74247,28.36994,11.54688,128
335994.1485,5974465,121.68005,23.84347,9.10938,128
339994.1485,5974465,192.14946,25.38336,4.96875,128
343994.1485,5974465,165.86747,27.37694,5.82813,128
347994.1485,5974465,154.22803,25.56148,6.53125,128
351994.1485,5974465,177.63238,24.38545,5.39063,128
355994.1485,5974465,202.89053,23.63668,0.60938,128
359994.1485,5974465,168.45503,15.79017,0.07813,109.11809
363994.1485,5974465,183.47508,10.55893,0.3125,109.09099
367994.1485,5974465,159.55749,8.83386,0.03125,125.3455
371994.1485,5974465,187.86514,12.14092,0.14063,127.84977
375994.1485,5974465,187.92345,14.47542,0.25,121.28398
379994.1485,5974465,174.11607,7.75588,0.17188,108.6778
383994.1485,5974465,137.37368,6.45174,0.14063,110.58234
387994.1485,5974465,163.53812,5.46679,0.26563,115.64984
391994.1485,5974465,151.34441,3.40483,0.10938,110.22032
395994.1485,5974465,149.55404,4.01614,0.0625,119.48812
399994.1485,5974465,136.22989,4.10377,0.48438,110.37845
403994.1485,5974465,112.41514,3.26264,0.53125,111.54775
407994.1485,5974465,173.72624,2.99809,0.76563,120.85008
411994.1485,5974465,189.96165,3.55415,1.44643,127.6653
415994.1485,5974465,204.99992,3.17662,2.14063,126.79006
419994.1485,5974465,202.79309,3.36998,0.9375,126.85986
423994.1485,5974465,197.32865,4.16732,1,125.02349
427994.1485,5974465,200.43983,7.30771,0.45313,124.59894
431994.1485,5974465,196.3146,4.75195,0.17188,127.48222
435994.1485,5974465,195.32298,3.28772,0.0625,127.99511
439994.1485,5974465,189.73789,2.55133,0.09375,122.08009
443994.1485,5974465,162.90613,1.89595,0,119.43872
447994.1485,5974465,177.12927,3.17695,0,107.98957
303994.1485,5970465,106.5985,11.22984,12,128
307994.1485,5970465,106.26894,9.25814,11.98438,128
311994.1485,5970465,158.9847,10.88486,11.51563,128
315994.1485,5970465,132.45303,7.92977,11.125,128
319994.1485,5970465,66.83051,9.57636,10.45313,128
323994.1485,5970465,79.39457,10.99086,9.8125,128
327994.1485,5970465,102.81677,10.24403,7.4375,128
331994.1485,5970465,194.50109,12.1267,7.21875,128
335994.1485,5970465,197.82453,21.98532,6.57813,128
339994.1485,5970465,113.93028,32.25391,10.45313,128
343994.1485,5970465,54.10023,31.88491,10.875,128
347994.1485,5970465,82.27042,30.96065,10.17188,128
351994.1485,5970465,110.02993,24.31911,9.03125,128
355994.1485,5970465,179.15532,22.07018,3.125,127.15598
359994.1485,5970465,162.05062,10.25307,0,112.00035
363994.1485,5970465,143.74278,8.00919,0,124.04325
367994.1485,5970465,212.92081,14.71775,0.84375,128
371994.1485,5970465,206.49845,16.53331,3.42188,128
375994.1485,5970465,205.60512,19.99326,2.375,128
379994.1485,5970465,198.78152,19.87506,3.32813,128
383994.1485,5970465,204.81134,12.48153,1.39063,127.95089
387994.1485,5970465,180.01281,6.30298,1.75,112.42927
391994.1485,5970465,180.11933,4.99439,1.28125,104.94464
395994.1485,5970465,149.51134,3.32236,0.40625,101.65745
399994.1485,5970465,149.11747,2.35465,0.79688,118.1297
403994.1485,5970465,174.96335,2.45855,0.54688,127.67807
407994.1485,5970465,194.25132,3.86372,1.96875,127.84923
411994.1485,5970465,205.92935,3.28504,2.28571,126.96448
415994.1485,5970465,202.88455,1.91942,2.73438,126.91398
419994.1485,5970465,201.56017,3.25427,1.26563,127.67411
423994.1485,5970465,203.8052,6.90198,0.98438,127.64297
427994.1485,5970465,196.31126,6.31656,0.51563,128
431994.1485,5970465,202.32026,4.29814,0.29688,125.48948
435994.1485,5970465,196.19387,3.4374,0.20313,126.83412
439994.1485,5970465,172.98579,2.92147,0.28125,100.60905
443994.1485,5970465,138.75031,2.106,0.0625,110.62953
447994.1485,5970465,135.3028,1.71488,0.14063,113.15822
303994.1485,5966465,107.76266,29.24165,11.98571,128
307994.1485,5966465,129.67303,17.44788,11.77778,128
311994.1485,5966465,172.50023,11.98408,11,128
315994.1485,5966465,166.1,21.13673,10.44444,128
319994.1485,5966465,55.71242,29.79521,9.90278,128
323994.1485,5966465,66.37346,12.13669,7.06944,128
327994.1485,5966465,106.70756,12.32249,6.375,128
331994.1485,5966465,171.3027,18.73782,6.65278,128
335994.1485,5966465,140.34128,29.25244,10.375,128
339994.1485,5966465,93.91844,36.47511,9.76389,128
343994.1485,5966465,111.77774,38.29382,9.18056,128
347994.1485,5966465,115.46281,28.9022,6.41667,128
351994.1485,5966465,102.14614,27.77754,5.36111,128
355994.1485,5966465,168.33873,19.20767,1.02778,128
359994.1485,5966465,192.12639,13.89687,0.11111,128
363994.1485,5966465,206.92515,7.76853,0.26389,128
367994.1485,5966465,196.18981,12.5837,0.25,128
371994.1485,5966465,203.83002,14.8724,2.44444,128
375994.1485,5966465,198.16898,14.80896,5.70833,128
379994.1485,5966465,197.58025,14.45745,6.40278,128
383994.1485,5966465,189.3564,14.66299,4.47222,122.17613
387994.1485,5966465,172.84792,7.79669,1.93056,114.67201
391994.1485,5966465,186.06674,9.62426,1.84722,127.60453
395994.1485,5966465,197.53248,6.79241,1.73611,125.50365
399994.1485,5966465,194.19429,5.44934,1.47222,124.52267
403994.1485,5966465,195.92292,5.83899,1.5,127.94196
407994.1485,5966465,204.34877,3.41379,2.56944,128
411994.1485,5966465,199.3561,2.88741,2.39683,127.65547
415994.1485,5966465,205.31914,5.28123,1.88889,126.54523
419994.1485,5966465,208.35108,6.61201,0.76389,127.99511
423994.1485,5966465,195.08796,7.49899,0.66667,128
427994.1485,5966465,178.82986,5.92686,0.80556,127.99028
431994.1485,5966465,199.06543,5.99217,0.65278,126.49383
435994.1485,5966465,194.55262,3.58703,0.63889,120.67046
439994.1485,5966465,137.43819,1.94516,0.48611,98.65454
443994.1485,5966465,127.4787,2.1744,0.33333,109.1579
307994.1485,5962465,131.07418,4.25622,11.84444,128
311994.1485,5962465,138.17406,16.48768,11.5625,128
315994.1485,5962465,108.50148,15.80781,11.5625,128
319994.1485,5962465,90.43098,20.83429,9.8125,128
323994.1485,5962465,52.59744,16.57764,7.17188,128
327994.1485,5962465,80.96087,30.7175,7.82813,128
331994.1485,5962465,169.75598,26.14347,6.14063,128
335994.1485,5962465,184.68144,20.86374,2.29688,128
339994.1485,5962465,159.65093,22.08651,3.48438,128
343994.1485,5962465,149.5021,20.21151,1.15625,128
347994.1485,5962465,179.84658,12.50192,0.32813,128
351994.1485,5962465,178.34899,12.97118,0.125,128
355994.1485,5962465,198.21273,17.41306,0.34375,128
359994.1485,5962465,172.72236,22.90839,3.85938,128
363994.1485,5962465,186.90707,17.66799,3.46875,128
367994.1485,5962465,185.31708,17.34511,1.01563,128
371994.1485,5962465,186.99922,7.89565,0.6875,128
375994.1485,5962465,195.72399,8.44622,0.92188,128
379994.1485,5962465,188.95031,7.1176,1.71875,128
383994.1485,5962465,190.43866,8.70764,1.8125,128
387994.1485,5962465,199.50155,7.72856,1.39063,127.91414
391994.1485,5962465,201.76553,10.6057,1.96875,127.9679
395994.1485,5962465,192.73292,6.09311,4.28125,127.3041
399994.1485,5962465,201.56553,4.44869,4.1875,126.33988
403994.1485,5962465,178.33626,5.80533,2.23438,100.77602
407994.1485,5962465,203.13207,5.16377,2.42188,122.49515
411994.1485,5962465,201.26708,6.06703,1.66071,117.78945
415994.1485,5962465,197.54829,6.76025,1.15625,124.45543
419994.1485,5962465,204.2205,7.41015,0.51563,117.83223
423994.1485,5962465,190.73719,4.57791,0.60938,116.68379
427994.1485,5962465,169.61374,5.03393,1.23438,127.99511
431994.1485,5962465,205.98579,5.72538,1.26563,127.49961
435994.1485,5962465,187.77267,4.16431,0.35938,125.34281
439994.1485,5962465,144.84371,3.99571,0.35938,122.3234
443994.1485,5962465,174.73067,4.87095,0.6875,117.44872
447994.1485,5962465,134.29907,5.64625,0.3125,92.41641
311994.1485,5958465,134.27097,17.28596,11.95455,128
315994.1485,5958465,190.72888,19.71267,10.84375,128
319994.1485,5958465,90.27003,21.05965,11.21875,128
323994.1485,5958465,56.025,23.60283,10.46875,128
327994.1485,5958465,66.74651,30.4814,11.6875,128
331994.1485,5958465,55.82197,30.14924,11.25,128
335994.1485,5958465,118.49713,31.3137,9.25,128
339994.1485,5958465,205.52189,12.14604,3.96875,128
343994.1485,5958465,150.43012,17.5155,0.59375,128
347994.1485,5958465,200.4972,24.20172,0.84375,128
351994.1485,5958465,152.54942,34.41635,4.64063,128
355994.1485,5958465,163.31429,32.22725,6.60938,128
359994.1485,5958465,133.88797,31.17953,7.46875,128
363994.1485,5958465,138.37842,31.3116,6.40625,128
367994.1485,5958465,170.50947,23.4104,3.375,128
371994.1485,5958465,150.51359,12.86468,5.0625,128
375994.1485,5958465,202.12461,7.46991,5.0625,128
379994.1485,5958465,191.00582,6.66422,3.125,128
383994.1485,5958465,192.89169,6.59299,2.65625,128
387994.1485,5958465,194.6573,13.51857,3.125,127.99511
391994.1485,5958465,197.25986,9.55018,6.4375,128
395994.1485,5958465,196.62345,8.61404,5.01563,127.99511
399994.1485,5958465,199.22904,8.14903,3.35938,127.73152
403994.1485,5958465,188,6.15956,1.89063,124.79627
407994.1485,5958465,159.03929,7.6488,1.75,118.88496
411994.1485,5958465,163.76747,6.99165,0.96429,120.64818
415994.1485,5958465,200.73253,5.45039,0.98438,124.6731
419994.1485,5958465,203.84045,4.7269,0.95313,126.21875
423994.1485,5958465,176.04464,4.91958,0.84375,128
427994.1485,5958465,178.09433,3.9998,0.70313,121.24656
431994.1485,5958465,199.83758,4.48241,1.21875,116.2849
435994.1485,5958465,164.53898,4.53559,0.29688,112.09181
439994.1485,5958465,190.85652,4.17093,0.25,120.20889
443994.1485,5958465,195.88641,3.69436,0.23438,119.14498
447994.1485,5958465,179.64247,6.1704,0.40625,90.57077
451994.1485,5958465,166.27717,6.42358,0.65625,71.71759
315994.1485,5954465,100.48922,18.40035,11.80702,128
