X,Y,veg2010,TRI,snowcov,HFI2012
319994.1485,5954465,71.18533,12.38747,11.875,128
323994.1485,5954465,60.72143,26.40212,11.75,128
327994.1485,5954465,60.98059,32.00603,11.79688,128
331994.1485,5954465,130.92026,31.91579,10.21875,128
335994.1485,5954465,155.94992,26.37115,6.54688,128
339994.1485,5954465,157.72943,15.62498,1.21875,128
343994.1485,5954465,152.60683,20.55818,0.40625,128
347994.1485,5954465,113.04472,32.29799,7.15625,128
351994.1485,5954465,129.60144,28.16141,9.875,128
355994.1485,5954465,103.44841,29.67116,11.1875,128
359994.1485,5954465,105.06231,29.56817,10.5625,128
363994.1485,5954465,82.66522,28.71825,9.82813,128
367994.1485,5954465,150.05411,25.56279,3.45313,128
371994.1485,5954465,144.97034,17.60799,4.59375,128
375994.1485,5954465,187.66211,10.76494,4.82813,128
379994.1485,5954465,188.82725,9.75765,3.90625,128
383994.1485,5954465,187.72329,15.97562,4.79688,128
387994.1485,5954465,168.3743,18.23621,6.60938,128
391994.1485,5954465,165.87943,23.37375,6.65625,127.99514
395994.1485,5954465,123.79092,23.60246,7.34375,128
399994.1485,5954465,183.07205,14.28787,5.57813,127.99511
403994.1485,5954465,205.93199,12,2.375,127.98661
407994.1485,5954465,198.21995,7.90186,1.71875,124.91289
411994.1485,5954465,160.26475,4.92959,1.92857,91.04286
415994.1485,5954465,108.00559,6.28368,1.28125,44.10365
419994.1485,5954465,150.86599,5.93396,0.875,104.91359
423994.1485,5954465,189.36219,5.53298,1.07813,125.9
427994.1485,5954465,197.35807,3.76584,0.4375,113.79993
431994.1485,5954465,171.25411,2.77896,0.84375,119.43331
435994.1485,5954465,175.15031,4.19532,0.8125,123.21988
439994.1485,5954465,113.85761,5.03732,0.59375,62.17962
443994.1485,5954465,166.50264,6.10281,0.4375,106.16442
447994.1485,5954465,170.90008,7.31717,0.65625,78.74596
451994.1485,5954465,131.47974,7.22748,1.34375,79.8552
455994.1485,5954465,175.46284,6.49382,0.3,108.14776
319994.1485,5950465,137.78024,14.67954,11.94231,128
323994.1485,5950465,89.41258,22.78879,12,128
327994.1485,5950465,52.66716,31.02312,12,128
331994.1485,5950465,79.94262,31.70436,11.90625,128
335994.1485,5950465,124.02818,26.44484,7.14063,128
339994.1485,5950465,146.46483,17.22792,0.46875,128
343994.1485,5950465,193.28121,17.66926,0.78125,128
347994.1485,5950465,139.8462,27.34171,9.1875,128
351994.1485,5950465,84.30707,21.772,11.67188,128
355994.1485,5950465,121.60602,20.64162,11.04688,128
359994.1485,5950465,159.46359,24.8936,7.65625,128
363994.1485,5950465,101.54449,30.49439,6.10938,128
367994.1485,5950465,178.15124,26.51735,4.07813,128
371994.1485,5950465,93.0986,30.98059,9.46875,128
375994.1485,5950465,126.24946,19.11137,10.0625,128
379994.1485,5950465,183.86312,12.63113,7.53125,128
383994.1485,5950465,183.88393,21.44318,5.92188,128
387994.1485,5950465,153.13742,22.15248,5.67188,128
391994.1485,5950465,121.4639,22.87441,6.28125,128
395994.1485,5950465,167.82011,17.97642,3.82813,128
399994.1485,5950465,168.04697,18.03491,2.53125,128
403994.1485,5950465,174.01786,12.36726,2,127.49457
407994.1485,5950465,150.51203,11.37363,2.07813,77.82042
411994.1485,5950465,130.13067,7.60503,3.44643,74.27081
415994.1485,5950465,100.56281,6.12848,1.46875,55.53793
419994.1485,5950465,110.28502,5.33865,1.0625,74.55206
423994.1485,5950465,169.37143,4.83308,1.73438,91.04356
427994.1485,5950465,114.97073,3.65941,1,79.84715
431994.1485,5950465,109.46421,4.28932,1.01563,82.38078
435994.1485,5950465,154.92516,4.82139,1.21875,106.16498
439994.1485,5950465,124.55008,3.88845,1.29688,76.88408
443994.1485,5950465,156.36165,6.69736,1.29688,95.57185
447994.1485,5950465,126.22865,6.30474,0.89063,65.38913
451994.1485,5950465,120.42655,10.48842,0.4375,97.76114
455994.1485,5950465,168.71957,6.81727,0.46875,97.36495
319994.1485,5946465,67.43575,14.4343,12,128
323994.1485,5946465,98.23432,18.73372,11.96875,128
327994.1485,5946465,89.52686,23.21532,11.73438,128
331994.1485,5946465,75.82648,29.00134,11.51563,128
335994.1485,5946465,184.07213,16.79609,4.51563,128
339994.1485,5946465,207.36949,12.02514,3.73438,128
343994.1485,5946465,190.84084,13.59047,1.1875,128
347994.1485,5946465,160.74612,26.58485,4.07813,128
351994.1485,5946465,107.16211,22.38206,11.26563,128
355994.1485,5946465,173.94658,20.80752,9.85938,128
359994.1485,5946465,154.24146,24.01472,9.625,128
363994.1485,5946465,201.59379,17.30766,5.73438,128
367994.1485,5946465,188.24084,20.33733,2.76563,128
371994.1485,5946465,101.38362,31.98058,9.53125,128
375994.1485,5946465,94.25404,27.72664,10.375,128
379994.1485,5946465,170.20644,20.80305,8.23438,128
383994.1485,5946465,165.41421,22.76842,9.07813,128
387994.1485,5946465,157.23758,24.88905,8.20313,128
391994.1485,5946465,174.47283,22.83304,6.53125,128
395994.1485,5946465,163.97981,28.67261,4.79688,128
399994.1485,5946465,162.65039,21.4273,5.42188,128
403994.1485,5946465,188.33261,18.64771,4.45313,128
407994.1485,5946465,186.96856,11.91908,3.67188,123.11685
411994.1485,5946465,168.98618,14.20479,3.39286,122.97887
415994.1485,5946465,181.50411,9.14225,2.03125,119.21266
419994.1485,5946465,136.99969,7.38035,1.75,93.35367
423994.1485,5946465,116.27616,5.47695,2.67188,42.47199
427994.1485,5946465,108.24736,5.3185,2.26563,49.23711
431994.1485,5946465,82.93463,5.38653,2.23438,43.9332
435994.1485,5946465,128.742,4.69648,1.57813,69.17551
439994.1485,5946465,126.10039,3.55941,1.10938,104.38938
443994.1485,5946465,131.94099,4.20291,0.59375,92.39915
447994.1485,5946465,113.70023,5.89682,0.85938,69.73328
451994.1485,5946465,166.50233,6.35865,0.5,99.03723
455994.1485,5946465,169.08789,6.98757,0.35938,81.82527
307994.1485,5942465,138.3334,19.60371,10.88889,128
311994.1485,5942465,170.64441,12.41499,11.46,128
315994.1485,5942465,83.77323,18.80747,12,128
319994.1485,5942465,60.97551,21.34393,11.96825,128
323994.1485,5942465,73.25979,21.70553,11.90625,128
327994.1485,5942465,171.4288,13.30553,8.57813,128
331994.1485,5942465,165.05171,7.59332,3.76563,128
335994.1485,5942465,179.49301,14.33642,3.98438,128
339994.1485,5942465,169.21413,28.54013,8.1875,128
343994.1485,5942465,135.21762,25.09099,9.09375,128
347994.1485,5942465,198.45846,10.26455,0.46875,128
351994.1485,5942465,177.89744,18.3359,4.1875,128
355994.1485,5942465,131.97089,24.43008,10.5625,128
359994.1485,5942465,54.48715,36.8244,11.10938,128
363994.1485,5942465,80.38936,29.96805,10.04688,128
367994.1485,5942465,179.44884,19.77239,5.9375,128
371994.1485,5942465,157.9823,32.76433,4.45313,128
375994.1485,5942465,69.85047,35.35597,10.5,128
379994.1485,5942465,82.78043,24.38904,11.01563,128
383994.1485,5942465,113.54449,23.625,9.79688,128
387994.1485,5942465,168.72873,22.26597,6.59375,128
391994.1485,5942465,118.1097,29.82321,7.79688,128
395994.1485,5942465,120.62547,31.03756,6.5625,128
399994.1485,5942465,101.43533,30.20036,8.96875,128
403994.1485,5942465,141.02857,23.78797,5.76563,128
407994.1485,5942465,165.77151,20.61973,6.01563,128
411994.1485,5942465,186.81467,17.8061,4.57143,128
415994.1485,5942465,195.47593,11.29917,2.53125,127.99022
419994.1485,5942465,193.50295,14.78766,2.70313,120.24511
423994.1485,5942465,153.78913,10.2556,1.85938,113.84557
427994.1485,5942465,106.0125,3.90944,0.20313,84.61919
431994.1485,5942465,100.91933,3.0564,0.25,98.50361
435994.1485,5942465,149.32042,2.98153,0.57813,120.20225
439994.1485,5942465,140.32019,3.80759,0.6875,112.15908
443994.1485,5942465,116.96809,4.73271,0.25,108.07272
447994.1485,5942465,126.76409,7.84317,0.5,78.55221
451994.1485,5942465,125.01114,6.65664,0.375,93.29239
455994.1485,5942465,122.61134,6.24205,0.07813,79.00807
303994.1485,5938465,0,0,11.14286,128
307994.1485,5938465,210,33.06768,10.54688,128
311994.1485,5938465,176.07944,18.86265,11.35938,128
315994.1485,5938465,179.4375,18.9786,11.60938,128
319994.1485,5938465,145.3394,15.82111,11.01563,128
323994.1485,5938465,189.03641,9.94331,8.48438,128
327994.1485,5938465,110.89845,8.63095,4.84375,128
331994.1485,5938465,54.49806,16.7869,5.10938,128
335994.1485,5938465,66.54526,26.16689,10.125,128
339994.1485,5938465,78.66227,38.3929,11.71875,128
343994.1485,5938465,107.69643,36.09339,7.89063,128
347994.1485,5938465,184.43525,12.73554,3.07813,128
351994.1485,5938465,207.25551,19.99147,1.5625,128
355994.1485,5938465,95.85753,31.9303,8.125,128
359994.1485,5938465,42.77675,30.54487,11.51563,128
363994.1485,5938465,66.36762,29.88575,10.98438,128
367994.1485,5938465,90.08766,31.21457,10.26563,128
371994.1485,5938465,121.28509,23.64186,7.85938,128
375994.1485,5938465,155.83175,29.88364,5.4375,128
379994.1485,5938465,60.98672,27.45537,10.60938,128
383994.1485,5938465,85.39992,20.39231,11.25,128
387994.1485,5938465,132.30318,21.01361,10.70313,128
391994.1485,5938465,128.87601,22.11739,7.96875,128
395994.1485,5938465,135.29425,29.52591,7.45313,128
399994.1485,5938465,70.68711,33.93288,9.45313,128
403994.1485,5938465,119.11219,28.96465,8.32813,128
407994.1485,5938465,101.9712,30.54381,8.23438,128
411994.1485,5938465,139.94627,20.87712,6.64286,128
415994.1485,5938465,125.67267,18.12052,6.14063,127.99511
419994.1485,5938465,154.79658,18.19568,5.375,128
423994.1485,5938465,181.45637,17.13739,3.625,127.84616
427994.1485,5938465,173.33447,10.92534,0.85938,90.40315
431994.1485,5938465,107.29053,5.7095,0.26563,101.1172
435994.1485,5938465,126.7472,4.97222,0.23438,103.12547
439994.1485,5938465,125.42352,5.95779,0.35938,97.59748
443994.1485,5938465,127.04604,3.40657,0.34375,109.37599
447994.1485,5938465,148.57089,4.64415,0,106.86898
451994.1485,5938465,159.49099,6.95667,0.01563,101.64639
455994.1485,5938465,147.61615,4.79524,0.0625,80.7743
459994.1485,5938465,114.11211,5.41035,0.3125,55.22132
463994.1485,5938465,128.66386,3.47665,0.65,75.03559
467994.1485,5938465,107.42354,5.91144,0.14634,34.34859
471994.1485,5938465,86.26708,4.73001,0.10345,61.50019
475994.1485,5938465,184.21653,5.98896,0.39063,122.8347
479994.1485,5938465,217.73447,7.73981,0.21875,126.22094
483994.1485,5938465,182.52609,4.44573,0.15625,122.99887
487994.1485,5938465,187.84538,1.86934,0,123.24899
491994.1485,5938465,200.14166,1.80057,0,124.219
307994.1485,5934465,35.5723,25.85657,11.96667,128
311994.1485,5934465,111.39225,19.70095,11.96825,128
315994.1485,5934465,142.28105,18.58023,11.78125,128
319994.1485,5934465,173.19293,14.36207,10.39063,128
323994.1485,5934465,117.05656,19.88422,6,128
327994.1485,5934465,81.83641,26.182,8.01563,128
331994.1485,5934465,109.92158,31.33825,10.95313,128
335994.1485,5934465,56.96751,29.05022,11.98438,128
339994.1485,5934465,66.28723,31.1366,11.5625,128
343994.1485,5934465,94.55516,39.77752,10.35938,128
347994.1485,5934465,138.03948,22.69255,6.92188,128
351994.1485,5934465,200.94006,14.18555,0.71875,128
355994.1485,5934465,104.33703,34.52592,8.15625,128
359994.1485,5934465,106.24068,31.20145,9.5625,128
363994.1485,5934465,57.75823,33.41614,10.67188,128
367994.1485,5934465,44.66056,30.55391,11.46875,128
371994.1485,5934465,103.87888,33.46734,9.51563,128
375994.1485,5934465,98.85714,23.73837,9.42188,128
379994.1485,5934465,171.62787,24.68623,8.89063,127.99508
383994.1485,5934465,62.26755,35.64944,11.125,128
387994.1485,5934465,62.02376,25.85377,10.6875,128
391994.1485,5934465,109.76343,17.59144,9.51563,128
395994.1485,5934465,126.46102,23.58808,7.71875,128
399994.1485,5934465,100.38626,28.05535,8.45313,128
403994.1485,5934465,100.07795,36.54774,8.32813,128
407994.1485,5934465,76.62818,31.76458,9.60938,128
411994.1485,5934465,98.02686,33.20961,8.55357,128
415994.1485,5934465,103.23998,27.11933,7.9375,128
419994.1485,5934465,119.45582,25.17088,8.20313,127.99016
423994.1485,5934465,181.47748,18.69716,3.01563,127.49754
427994.1485,5934465,205.06242,16.31516,1.46875,124.91491
431994.1485,5934465,152.62601,12.71911,0.5625,98.34645
435994.1485,5934465,124.31708,8.3123,0.15625,93.75391
439994.1485,5934465,145.0606,4.62936,0.125,99.1823
443994.1485,5934465,148.97318,3.6548,0.125,111.67368
447994.1485,5934465,147.00186,7.31214,0.0625,114.78938
451994.1485,5934465,160.05621,6.54533,0.0625,96.2773
455994.1485,5934465,147.08416,3.6432,0.20313,76.35938
459994.1485,5934465,70.57345,3.76042,0.625,44.93734
463994.1485,5934465,105.04907,5.25871,1,37.50168
467994.1485,5934465,99.62337,6.73143,0.67188,44.90043
471994.1485,5934465,156.05132,7.90482,0.14063,120.14527
475994.1485,5934465,201.75093,6.11585,0.04688,124.62203
479994.1485,5934465,200.78696,4.84282,0,126.3288
483994.1485,5934465,188.42648,3.90933,0.07813,122.39203
487994.1485,5934465,168.77873,2.87129,0,110.73906
491994.1485,5934465,136.61009,1.57687,0.67188,122.55391
495994.1485,5934465,167.68929,1.84309,0.23438,121.27453
499994.1485,5934465,141.91697,2.15947,0.18966,92.59133
315994.1485,5930465,168.17797,24.41218,11.63889,128
319994.1485,5930465,171.06975,13.8719,9.85938,128
323994.1485,5930465,123.28441,29.31329,9.84375,128
327994.1485,5930465,130.06431,27.63827,11.10938,128
331994.1485,5930465,126.41551,35.37736,11.1875,128
335994.1485,5930465,56.47207,21.93092,12,128
339994.1485,5930465,127.40637,28.09317,11.9375,128
343994.1485,5930465,99.20802,30.63205,11.6875,128
347994.1485,5930465,91.04414,42.43023,9.78125,128
351994.1485,5930465,182.98102,8.36491,1.51563,128
355994.1485,5930465,156.6564,30.24433,4.71875,128
359994.1485,5930465,46.6763,27.27855,11.89063,128
363994.1485,5930465,70.49398,30.04928,11.71875,128
367994.1485,5930465,67.4267,26.63125,11.84375,128
371994.1485,5930465,91.17091,27.09862,10.9375,128
375994.1485,5930465,133.16829,18.67907,8.32813,128
379994.1485,5930465,140.57693,22.73115,9.9375,128
383994.1485,5930465,144.66929,17.88503,11.14063,128
387994.1485,5930465,76.4446,26.49595,8.71875,128
391994.1485,5930465,55.74977,31.12187,10.15625,128
395994.1485,5930465,103.08133,16.88349,9.14063,128
399994.1485,5930465,132.44552,21.08127,3.78125,128
403994.1485,5930465,167.44599,29.24699,3.14063,128
407994.1485,5930465,155.99776,32.67488,4.42188,128
411994.1485,5930465,142.61289,30.39653,5.85714,128
415994.1485,5930465,183.20471,30.91022,5.67188,128
419994.1485,5930465,145.38441,27.93702,3.92188,127.99064
423994.1485,5930465,171.17215,15.16031,3.35938,127.31009
427994.1485,5930465,195.46242,11.21682,0.8125,125.66139
431994.1485,5930465,179.80301,11.25214,0.28125,116.70885
435994.1485,5930465,145.18465,11.29483,0.51563,94.09526
439994.1485,5930465,126.86582,8.96912,0.51563,88.54317
443994.1485,5930465,172.33958,6.22783,0.78125,108.23082
447994.1485,5930465,160.69946,7.54061,0.10938,122.63731
451994.1485,5930465,135.98102,3.46947,0.51563,55.60951
455994.1485,5930465,82.65031,3.69636,0.9375,34.12904
459994.1485,5930465,92.68503,3.44759,1.09375,35.93607
463994.1485,5930465,71.16358,6.16003,1.29688,36.48323
467994.1485,5930465,134.07585,7.18461,0.28125,110.983
471994.1485,5930465,209.58349,6.34757,0.03125,124.02019
475994.1485,5930465,194.17407,6.15081,0,123.89713
479994.1485,5930465,182.72461,5.27705,0,115.02592
483994.1485,5930465,189.37731,6.00337,0,104.21363
487994.1485,5930465,196.975,4.29054,0,112.26479
491994.1485,5930465,192.375,2.80424,0,114.42993
495994.1485,5930465,152.89429,3.41733,0.03125,115.90008
499994.1485,5930465,145.30019,3.885,0.07813,112.64317
503994.1485,5930465,161.65833,2.25524,0,125.45322
319994.1485,5926465,144.67541,26.69622,11.5,128
323994.1485,5926465,170.3632,20.2254,8.75,128
327994.1485,5926465,74.83346,36.13183,11.9375,128
331994.1485,5926465,96.71176,35.33515,11.5625,128
335994.1485,5926465,35.79251,32.56026,12,128
339994.1485,5926465,48.18758,26.19712,11.90625,128
343994.1485,5926465,72.21603,26.12067,12,128
347994.1485,5926465,59.3842,38.14973,11.375,128
351994.1485,5926465,128.96988,11.61516,4.26563,128
355994.1485,5926465,190.85404,23.39209,3.0625,128
359994.1485,5926465,90.40163,28.71852,9.96875,128
363994.1485,5926465,74.43975,25.16512,11.39063,128
367994.1485,5926465,65.01343,21.91142,12,128
371994.1485,5926465,51.93416,36.10167,11.67188,128
375994.1485,5926465,59.88393,24.99374,11.29688,128
379994.1485,5926465,129.06988,27.51933,10.92188,128
383994.1485,5926465,68.71576,19.00334,11.75,128
387994.1485,5926465,89.32345,19.40059,9.60938,128
391994.1485,5926465,106.62236,25.06036,5.45313,128
395994.1485,5926465,96.18432,32.84966,7.04688,128
399994.1485,5926465,94.04829,19.11865,8.76563,128
403994.1485,5926465,154.44356,19.68131,6.17188,128
407994.1485,5926465,157.32717,23.12487,3.875,128
411994.1485,5926465,178.867,27.27623,1.5,128
415994.1485,5926465,187.95357,22.10389,1.14063,127.07255
419994.1485,5926465,172.95365,20.87184,0.78125,124.87601
423994.1485,5926465,171.25295,25.29182,1.45313,127.53086
427994.1485,5926465,196.10575,20.81749,0.9375,127.99514
431994.1485,5926465,191.12135,11.0809,0.57813,127.65578
435994.1485,5926465,173.00528,17.23638,1.29688,126.73521
439994.1485,5926465,168.85124,12.50302,2.28125,105.54165
443994.1485,5926465,139.23548,7.13555,1.9375,91.62143
447994.1485,5926465,165.36483,6.38518,0.03125,109.84589
451994.1485,5926465,136.19759,7.44729,1.03125,61.99992
455994.1485,5926465,71.6927,6.56775,1.73438,60.02818
459994.1485,5926465,105.32547,6.34806,1.01563,71.74187
463994.1485,5926465,100.64045,5.78583,0.48438,74.23148
467994.1485,5926465,185.19581,6.40005,0,124.95148
471994.1485,5926465,160.69231,5.70809,0,92.64484
475994.1485,5926465,173.60039,4.59463,0,117.97011
479994.1485,5926465,166.81048,5.9283,0,101.40708
483994.1485,5926465,142.99022,5.57011,0,57.35311
487994.1485,5926465,143.23269,4.10505,0,94.23416
491994.1485,5926465,181.06297,3.40382,0,120.92535
495994.1485,5926465,174.28587,2.3728,0.32813,124.51607
499994.1485,5926465,193.6736,1.58167,0.09375,122.77263
503994.1485,5926465,184.45047,2.39326,0.17188,123.11879
507994.1485,5926465,187.26697,2.05567,0,123.60684
319994.1485,5922465,99.18983,26.57081,11.96154,128
323994.1485,5922465,164.71363,26.24729,11.29688,128
327994.1485,5922465,138.41495,26.24739,11.15625,128
331994.1485,5922465,57.50621,35.29329,11.96875,128
335994.1485,5922465,31.22135,13.10613,12,128
339994.1485,5922465,53.46064,23.40861,11.92188,128
343994.1485,5922465,99.41595,24.88428,8.625,128
347994.1485,5922465,162.3889,22.08745,4.5,128
351994.1485,5922465,184.83657,12.20769,3.04688,128
355994.1485,5922465,185.11615,28.30652,3.25,128
359994.1485,5922465,59.84635,30.41543,11.04688,128
363994.1485,5922465,61.93967,23.88739,11.9375,128
367994.1485,5922465,68.20439,15.3128,12,128
371994.1485,5922465,70.2837,17.78677,11.79688,128
375994.1485,5922465,61.29379,32.79847,11.3125,128
379994.1485,5922465,69.8097,23.81127,11.65625,128
383994.1485,5922465,73.39457,28.28971,11.8125,128
387994.1485,5922465,91.29425,23.71588,10.28125,128
391994.1485,5922465,93.59957,26.66483,8.21875,128
395994.1485,5922465,118.29154,26.2864,6.07813,124.80435
399994.1485,5922465,110.07259,34.9216,4.95313,86.56658
403994.1485,5922465,79.6795,31.92586,8.26563,115.19701
407994.1485,5922465,127.36599,22.11824,6.42188,128
411994.1485,5922465,197.40435,15.82309,1.10714,128
415994.1485,5922465,160.4632,14.79805,0.21875,127.88141
419994.1485,5922465,177.97112,28.74543,1.54688,127.83793
423994.1485,5922465,197.42935,26.89847,1.98438,128
427994.1485,5922465,192.07888,26.79925,1.95313,128
431994.1485,5922465,201.22057,15.65906,1.5625,127.99554
435994.1485,5922465,188.5014,12.34853,1.54688,127.13832
439994.1485,5922465,177.75031,14.44596,2.14063,120.37834
443994.1485,5922465,173.43727,11.68554,1.875,107.66521
447994.1485,5922465,146.21483,7.08734,0.28125,111.20877
451994.1485,5922465,149.83509,4.04092,0.375,106.55082
455994.1485,5922465,116.12298,6.15265,0.39063,64.08304
459994.1485,5922465,149.91095,4.54735,0.01563,98.75834
463994.1485,5922465,138.56293,4.48322,0.21875,101.32395
467994.1485,5922465,152.78944,5.95101,0.07813,98.96153
471994.1485,5922465,150.73075,5.66222,0,90.08172
475994.1485,5922465,188.64759,4.82371,0.14063,115.99189
479994.1485,5922465,162.85427,4.97144,0.23438,91.19598
483994.1485,5922465,141.60769,5.06859,0,81.55016
487994.1485,5922465,186.12578,3.91576,0,121.63932
491994.1485,5922465,178.07252,2.47833,0,125.15384
495994.1485,5922465,178.81584,2.66397,0.01563,125.34061
499994.1485,5922465,176.69286,2.07662,0.10938,124.13098
503994.1485,5922465,193.8472,2.44353,0.04688,123.98436
507994.1485,5922465,193.50342,2.50688,0.01563,124.03214
511994.1485,5922465,168.92267,3.84851,0,114.27434
323994.1485,5918465,81.87503,22.08722,12,128
327994.1485,5918465,129.20235,27.034,11.7541,128
331994.1485,5918465,157.87066,22.60835,11.89063,128
335994.1485,5918465,73.54728,36.43247,11.95313,128
339994.1485,5918465,31.22935,33.29506,12,128
343994.1485,5918465,48.16545,36.81396,11.98438,128
347994.1485,5918465,59.98746,32.48344,11.9375,128
351994.1485,5918465,114.8448,11.80048,8.35938,128
355994.1485,5918465,197.71242,18.43228,3.89063,128
359994.1485,5918465,140.49915,23.8269,10.48438,128
363994.1485,5918465,101.11266,30.91914,10.90625,128
367994.1485,5918465,42.27787,25.80537,12,128
371994.1485,5918465,73.53556,25.21587,11.75,128
375994.1485,5918465,91.27927,10.69826,11.375,128
379994.1485,5918465,127.20311,32.08431,8.25,128
383994.1485,5918465,65.43401,23.92647,10.57813,128
387994.1485,5918465,77.87352,25.4848,11.53125,128
391994.1485,5918465,97.85683,19.27271,10.39063,128
395994.1485,5918465,150.97151,21.51808,6.95313,128
399994.1485,5918465,147.04651,17.74039,4.17188,127.45788
403994.1485,5918465,188.82321,20.38727,1.45313,127.70652
407994.1485,5918465,198.61762,15.44711,0.70313,128
411994.1485,5918465,195.41568,11.83651,0.125,128
415994.1485,5918465,195.0462,24.54717,1.71875,128
419994.1485,5918465,176.01335,26.5501,5.57813,128
423994.1485,5918465,188.25505,25.33247,4.3125,128
427994.1485,5918465,160.13098,33.59237,4.28125,128
431994.1485,5918465,187.88494,27.58162,2.75,128
435994.1485,5918465,204.25994,15.5573,0.95313,127.88529
439994.1485,5918465,196.00505,16.03941,1.3125,121.78851
443994.1485,5918465,192.32826,13.60351,0.85938,126.45712
447994.1485,5918465,191.36289,12.61062,0.03125,125.48975
451994.1485,5918465,193.66925,7.40784,0.07813,118.36762
455994.1485,5918465,152.43253,5.63233,0,112.13684
459994.1485,5918465,181.22756,4.78283,0,110.59103
463994.1485,5918465,110.29359,5.66653,0,68.02892
467994.1485,5918465,156.57205,7.20563,0,99.65501
471994.1485,5918465,125.03866,6.91042,0.04688,56.61902
475994.1485,5918465,141.09363,4.98811,0.03125,75.62888
479994.1485,5918465,124.85295,5.57699,0.14063,78.07284
483994.1485,5918465,153.93944,4.2368,0,87.58241
487994.1485,5918465,167.18843,4.73102,0,112.03971
491994.1485,5918465,193.15186,3.0166,0,126.51759
495994.1485,5918465,168.44099,3.3081,0.125,115.15617
499994.1485,5918465,199.53758,3.41587,0.1875,126.53983
503994.1485,5918465,181.8278,2.67662,0.03125,125.83401
507994.1485,5918465,193.80256,1.82064,0,122.83288
511994.1485,5918465,182.40256,1.82064,0.03125,102.4761
343994.1485,5914465,39.33001,29.83724,12,128
347994.1485,5914465,68.27496,28.90026,11.75,128
351994.1485,5914465,163.14868,12.24531,6.01563,128
355994.1485,5914465,161.44301,26.75533,8.5625,128
359994.1485,5914465,89.33998,19.32763,11.95313,128
363994.1485,5914465,138.00792,25.99233,11.1875,128
367994.1485,5914465,92.86825,27.64735,11.875,128
